-1500,14646
-1500,47094
-1500,397
-1500,6738
-1500,837
-1500,3941
-1500,12131
-1500,10380
-1500,192
-1500,1451
-1500,1351
-1500,11110
-1500,5574
-1500,2880
-1500,2218
-1500,2794
-1500,21597
-1500,1806
-1500,12113
-1500,4361
-1500,8247
-1500,6812
-1500,238
-1500,17608
-1500,5785
-1500,1611
-1500,1475
-1500,9349
-1500,2325
-1500,84797
-1500,14356
-1500,3472
-1500,10877
-1500,3025
-1500,12995
-1500,175
-1500,3068
-1500,12488
-1500,4248
-1500,6349
-1500,789
-1500,824
-1500,2865
-1500,23311
-1500,11946
-1500,12064
-1500,9102
-1500,104
-1500,1062
-1500,4017
-1500,38454
-1500,38029
-1500,703
-1500,4923
-1500,4439
-1500,25507
-1500,7191
-1500,4432
-1500,9755
-1500,25398
-1500,5679
-1500,955
-1500,16144
-1500,1862
-1500,5149
-1500,2141
-1500,5045
-1500,20934
-1500,4319
-1500,32335
-1500,4508
-1500,1689
-1500,5874
-1500,3052
-1500,4753
-1500,5744
-1500,38794
-1500,10052
-1500,1477
-1500,28041
-1500,814
-1500,768
-1500,5879
-1500,10204
-1500,12126
-1500,10838
-1500,8803
-1500,13698
-1500,20019
-1500,8710
-1500,2974
-1500,8317
-1500,1134
-1500,2215
-1500,1150
-1500,11194
-1500,20369
-1500,18077
-1500,4232
-1500,20695
-1500,33358
-1500,25870
-1500,13927
-1500,17500
-1500,262
-1500,7417
-1500,40845
-1500,17019
-1500,24346
-1500,9103
-1500,1380
-1500,1799
-1500,16149
-1500,38482
-1500,1925
-1500,10863
-1500,21962
-1500,12387
-1500,11555
-1500,4563
-1500,13686
-1500,6392
-1500,3229
-1500,21198
-1500,6829
-1500,20428
-1500,17314
-1500,1014
-1500,15245
-1500,3890
-1500,30462
-1500,1228
-1500,16359
-1500,27247
-1500,20795
-1500,1003
-1500,2894
-1500,2822
-1500,15106
-1500,4157
-1500,16705
-1500,25548
-1500,468
-1500,9869
-1500,635
-1500,3340
-1500,30317
-1500,22744
-1500,3171
-1500,2688
-1500,28188
-1500,11220
-1500,17705
-1500,3709
-1500,2609
-1500,21592
-1500,7663
-1500,24792
-1500,232
-1500,4114
-1500,7298
-1500,13093
-1500,6018
-1500,6753
-1500,15571
-1500,17062
-1500,33936
-1500,40250
-1500,15475
-1500,5195
-1500,22074
-1500,9983
-1500,9348
-1500,9204
-1500,7149
-1500,3967
-1500,27701
-1500,624
-1500,1501
-1500,14958
-1500,5220
-1500,3673
-1500,3732
-1500,3994
-1500,13248
-1500,5518
-1500,5238
-1500,1223
-1500,17509
-1500,5049
-1500,3779
-1500,9074
-1500,26597
-1500,595
-1500,9322
-1500,11307
-1500,9183
-1500,1780
-1500,11443
-1500,12619
-1500,749
-1500,9879
-1500,3955
-1500,531
-1500,4387
-1500,33529
-1500,119
-1500,28738
-1500,1950
-1500,4279
-1500,1707
-1500,494
-1500,7335
-1500,5136
-1500,10190
-1500,11726
-1500,929
-1500,32891
-1500,2275
-1500,13657
-1500,11358
-1500,13243
-1500,6738
-1500,2855
-1500,2072
-1500,2667
-1500,12854
-1500,20550
-1500,23414
-1500,5143
-1500,17094
-1500,3211
-1500,15840
-1500,18519
-1500,3667
-1500,9972
-1500,10220
-1500,20931
-1500,32500
-1500,19243
-1500,1374
-1500,10988
-1500,459
-1500,27179
-1500,3917
-1500,9639
-1500,4415
-1500,22983
-1500,11467
-1500,3414
-1500,14525
-1500,8778
-1500,100
-1500,13185
-1500,234
-1500,5684
-1500,12053
-1500,1637
-1500,2823
-1500,6149
-1500,16059
-1500,258
-1500,20939
-1500,18836
-1500,6400
-1500,7949
-1500,6043
-1500,30005
-1500,10080
-1500,20615
-1500,19350
-1500,4903
-1500,34043
-1500,14609
-1500,665
-1500,2354
-1500,11831
-1500,2033
-1500,591
-1500,11931
-1500,15350
-1500,7314
-1500,29798
-1500,8509
-1500,3649
-1500,1435
-1500,9759
-1500,8998
-1500,21410
-1500,1449
-1500,4989
-1500,15779
-1500,32414
-1500,703
-1500,3138
-1500,31284
-1500,15478
-1500,19588
-1500,5798
-1500,4019
-1500,4697
-1500,7790
-1500,619
-1500,1223
-1500,1923
-1500,13239
-1500,6644
-1500,4142
-1500,3857
-1500,7757
-1500,30135
-1500,3575
-1500,624
-1500,22510
-1500,2553
-1500,25020
-1500,442
-1500,11100
-1500,470
-1500,13504
-1500,31880
-1500,1894
-1500,16155
-1500,2687
-1500,730
-1500,2210
-1500,4511
-1500,215
-1500,2720
-1500,4097
-1500,6099
-1500,666
-1500,3122
-1500,27332
-1500,6187
-1500,770
-1500,40640
-1500,16167
-1500,1094
-1500,1121
-1500,24941
-1500,1219
-1500,7059
-1500,14738
-1500,5267
-1500,10342
-1500,30561
-1500,1112
-1500,13439
-1500,10454
-1500,41662
-1500,3943
-1500,915
-1500,5193
-1500,6216
-1500,15578
-1500,1592
-1500,16280
-1500,23670
-1500,1183
-1500,4746
-1500,1096
-1500,13687
-1500,17105
-1500,4695
-1500,12288
-1500,940
-1500,20334
-1500,18969
-1500,4211
-1500,13717
-1500,10988
-1500,3432
-1500,6065
-1500,2503
-1500,18553
-1500,3417
-1500,24191
-1500,38547
-1500,12470
-1500,538
-1500,22139
-1500,10163
-1500,15808
-1500,3080
-1500,17254
-1500,4524
-1500,974
-1500,3747
-1500,44360
-1500,15403
-1500,16398
-1500,20323
-1500,11068
-1500,12348
-1500,15513
-1500,1753
-1500,9224
-1500,14399
-1500,20683
-1500,43240
-1500,15518
-1500,15685
-1500,2376
-1500,7938
-1500,553
-1500,1739
-1500,1639
-1500,6134
-1500,10457
-1500,78070
-1500,22432
-1500,8637
-1500,7412
-1500,6804
-1500,933
-1500,5766
-1500,5499
-1500,10519
-1500,2288
-1500,13158
-1500,9865
-1500,12703
-1500,15061
-1500,614
-1500,6928
-1500,4087
-1500,23035
-1500,2653
-1500,428
-1500,5080
-1500,23072
-1500,9039
-1500,6744
-1500,2263
-1500,7678
-1500,17628
-1500,3374
-1500,22816
-1500,38519
-1500,1164
-1500,25175
-1500,8520
-1500,20124
-1500,6287
-1500,2430
-1500,4582
-1500,24295
-1500,1958
-1500,6771
-1500,14823
-1500,529
-1500,31778
-1500,16658
-1500,1779
-1500,1003
-1500,3311
-1500,1924
-1500,7624
-1500,3508
-1500,5822
-1500,1512
-1500,40684
-1500,2099
-1500,703
-1500,4192
-1500,18199
-1500,1587
-1500,16865
-1500,6541
-1500,5418
-1500,1425
-1500,3068
-1500,4429
-1500,476
-1500,8371
-1500,2404
-1500,3845
-1500,29178
-1500,9783
-1500,1416
-1500,9358
-1500,9369
-1500,852
-1500,4645
-1500,1360
-1500,721
-1500,9379
-1500,1399
-1500,19840
-1500,538
-1500,5610
-1500,19018
-1500,12220
-1500,2122
-1500,13690
-1500,1033
-1500,31230
-1500,1688
-1500,28206
-2000,5368
-2000,11463
-2000,8310
-2000,9742
-2000,9938
-2000,622
-2000,2821
-2000,75742
-2000,2497
-2000,14392
-2000,2408
-2000,350
-2000,2393
-2000,17906
-2000,1062
-2000,29038
-2000,14888
-2000,10668
-2000,10639
-2000,5801
-2000,11134
-2000,34027
-2000,15493
-2000,7523
-2000,7159
-2000,6616
-2000,19892
-2000,12665
-2000,1482
-2000,9969
-2000,1903
-2000,7603
-2000,21785
-2000,326
-2000,8595
-2000,6447
-2000,44149
-2000,5252
-2000,4965
-2000,2526
-2000,10002
-2000,5906
-2000,21345
-2000,5323
-2000,15108
-2000,88
-2000,5356
-2000,9062
-2000,849
-2000,4152
-2000,218
-2000,12127
-2000,11333
-2000,5080
-2000,4735
-2000,17570
-2000,9569
