4, 4, 500, 500, 585, 1, 109
8, 4, 500, 500, 8990, 17, 60301
12, 4, 500, 500, 20372, 40, 271708
15, 4, 500, 500, 30708, 61, 472202
4, 8, 500, 500, 581, 1, 131
8, 8, 500, 500, 12437, 24, 84093
12, 8, 500, 500, 31416, 62, 525085
15, 8, 500, 500, 43152, 86, 662279
4, 12, 500, 500, 586, 1, 100
8, 12, 500, 500, 12930, 25, 58257
12, 12, 500, 500, 31665, 63, 341981
